text,label,language
Only 1 day left for SAWAN KI BAHAR compt. for Agents/DOs/CLIAs. Qualify the competition and win maximum prizes...SDM,1,English
ONLINE INTERNET JOBS ARE AVAILABLE. YOU CAN EARN UPTO 30000/-. WORK JUST 1-2 HOURS DAILY. SPECIAL OFFER IF YOU APPLY TODAY. PLEASE VISIT: www.NetJobsGuide.com,1,English
ongratulations!U have won a discount voucher fr being a loyal member.Claim this voucher right now against our spl Numero Uno combo offer-Sunglasses+Watch (Total MRP:Rs5200).Just pay Rs 999.Also get a surprise gift wrth Rs 5000.Del charges Rs 199.To order sms TEAD to 52424.TnC appl,1,English
ongratulations! You are Lucky Winner who had Won Pearl Set Worth M.R.P. Rs.2500/. Absolutely Free. For Details & Redemption SMS LUCKY To 56263042 T&C Appl,1,English
Big B's Films Remade! Two of Amitabh Bachchan's famous old films - Satte Pe Satta & Agneepath - are being remade this year. Which of the two new versions would you see first? 1) Satte Pe Satta 2) Agneepath ^1/2 Reply within the next 24 hours.,1,English
Costume Catch! Who according to you takes the cake for the most inspired costume? 1) Lady Gaga 2) Jennifer Lopez 3) Nicki Minaj ^1/2/3 All your replies to Blyk on Aircel are free.,1,English
ongratulations! U have won a discount voucher worth Rs 3200 fr being a loyal member.Claim this voucher right now against our spl offer- Benetton Aviator-Style sunglasses (MRP:Rs3999).Pay Rs 799 only.Also get a SURPRISE gift wrth Rs 390.FREE SHIPPING. To order sms SDCB to 52424.TnC appl,1,English
ongratulations! U have won a discount voucher fr being a loyal member.Claim this voucher right now against our spl Numero Uno combo offer-Sunglasses+Watch (Total MRP:Rs5200).Just pay Rs 999.Also get a surprise gift wrth Rs 5000.Del charges Rs 199.To order sms TEAD to 52424.TnC appl,1,English
ongratulation to Mr.Ram Prakash From Kaushambi Brnch has WIN 5Grams Gold in WHATS YOUR NUMBER contest with 15Grams SILVER+Titan WRIST WATCH-Sent 4rm 160by2.co,1,English
ongrats HiteshGupta.. for 20 Gms Silver in Winning Edge on 50000 Pinnacle WFP on Logins.You may win 0.5 Gms Gold+15 Gms Silver on 50000 more Pinnacle WFP.Wish you achieve it by Mar 24.T&C Apply,1,English
onfused with insurance schemes? Need health insurance or home loans? Visit www.FullOnInsurance.com & find the best plan for you & your family. T&C appl,1,English
oney4every needz Business Loan OverDraft Construction Loan:Bawana/Narela Home Loan MONEY MATTERS 65656666 981174999,1,English
WHY spend your hard earned money on hospital bills? Buy health insurance for your entire family. Visit icicilombard.com or call TOLLFREE 18002098888 T&C appl,1,English
OneStopRecharge.com Wishes you and your family Happy Diwali and Prosperous New Year Ahead,1,English
One Door Step Service for PAN Card Passport Assistance and Income Tax Return Contact ONS 9911730199  9718887671 Krishna Complex Jwala Heri Mkt Paschim Vihar,1,English
One Door Step Service for PAN Card Passport Assistance and Income Tax Return Contact ONS 9818242876  9871486310 Krishna Complex Jwala Heri Mkt Paschim Vihar,1,English
Ishq Sufiyana 'Ishq Sufiyana' from Dirty Picture. Will you make it your love anthem? ^ Yes / No Reply within 24 hrs to get a video FREE from Blyk on Aircel,1,English
One call can change your life.Weight loss&gain 5to 25 Kg  No side effects  100% ayurvedic product with complete MONEY BACK GUARANTEE call-9716677539 9716712665,1,English
One call can change your life.Weight loss & gain 5 to 25 kg no side effect  100% ayurvedic product with money back guarantee.CALL-9871993238 9871965149,1,English
One Call Can Change Your Life   Weight Loss & Gain 5 To 25kg   No Side Effect 100% Ayurvedic Product With Money Back Guarantee   Call>8802179122 8802181240,1,English
One Call Can Change Your Life   Weight Loss & Gain 5 To 25kg   No Side Effect 100% Ayurvedic Product With Money Back Guarantee   Call>8802181240,1,English
ONE CALL  GET ALL BEST DEAL PACKERS & MOVERS COURIERS AIR TICKETS CAR HIRE PEST CONTROL etc ALL INFO DNA INFOLINE 011-62222222,1,English
on't miss the Fantastic Offers at The MobileStore this month. 2 ASSURED GIFTS & Rs 100 OFF on Mobiles. Hurry! Rush Today! Show mcoupon RPD897348602131 T's&C',1,English
Don't Miss !! Jaypee Prsnts 'KENSINGTON BOULEVARD' Appt Sec131 Noida1BR=16.2L2BR=21.2L3BR=37.3L4BR=54.6LGreat Homes -few units left SMS HD to 5667,1,English
WHY GO FOR NORMAL WHEN YOU CAN GET GOLF PLOTS ON X-WAY! Last few Golf Plots 150sqyd onwards @ONLY 24.3LAC. 9hole Golf Course  reputed developer. sms WA to 56677,1,English
on't Miss !! Jaypee Prsnts 'KENSINGTON BOULEVARD' Appt Sec131 Noida1BR=16.2L2BR=21.2L3BR=37.3L4BR=54.6LGreat Homes -few units left  SMS HD to 5667,1,English
On this Valentines day speak to ur Hearts Content!On E-Rech 17 get FULL TT of Rs17 to be used in same day.Rush now offer till 16 Feb.Reliance,1,English
Dehydrated? Worried about winter dryness? Pick a moisturizing facemask & get that glow: 1) Honey & Egg 2) Papaya & Watermelon 3) Multani Mitti & cream 4) Turmeric & Milk Cream ^1/2/3/4 All your replies to Blyk on Aircel are free.,1,English
On this Valentine do something different. Sms Valentine to 54000. Dont have any VALENTINE?sms DOSTF for girls. DOSTM for males to 54000.,1,English
On this Fathers Day   Know the  Depth of love between you and your Father. SMS DAD (your Name)(Father Name) to 53131. Eg DAD ANIL AMIT Rs3/Sms,1,English
On Procuring every Two Policies on 23.09.2011 .Get One Gents Leather Purse . No-Upper Limit & DO Maximum ..SDM,1,English
JOINING BONUS 6000 SAL UPTO 18K+INC INSURANCE/US PROCESS NOIDA TOP BPO UG/DROP OUT WELCOME EASY & MASSIVE HIRING PLUS DAYSHIFY AVAILABLE SHYNA/9540096662,1,English
omedy Special! Suniye superhit filmein Airtel talkies par. Dial keejiye 5101099 (toll-free) aur paayein sirf Rs30/30 din mein 4 filmein,1,English
omaxe launched commercial plot in sec 79  FBD NR 60mtr  SECTOR RD   sizes 200 300 500yds @ unbeliable price Rs27500/-DONT MISS LIMITED AVAILABLTY#8860656871,1,English
Omaxe FOREST-SURAJKUND Ultra luxury apartments-2520 sqft onwards   BSP @Rs.5500/sq. ft   114 flats only.Licences obtained .Pl call Rajesh 09810238760,1,English
ollowing additional requirements have been triggered for app#LL36501489. PREMIUM. Pl contact branch for additional details and clear the discrepancies ASAP,1,English
Who wrote the National Anthem of India? Choose one: 1) Sarojini Naidu 2) Rabindranath Tagore 3) Mahatma Gandhi ^1/ 2/ 3,1,English
oin PGP+MBA @ the most affordable fee. For MBA Information and spot PLACEMENT OFFER LETTER visit ILI-Indore. call us on 9300320320 www.ilieducation.co,1,English
Dirty Picture Blyk on Aircel thanks you for being a valued member. Here's an exclusive animated trailer for the Dirty Picture. The insider scoop says Vidya Balan's sexy avatar  itsy bitsy clothes  cleavage-showing blouses and raunchy dance numbers in ''The Dirty Picture'' are receiving jaw-dropping reactions. Fans and trade pundits say the masala movie is expected to beat the musical treat 'Rockstar'  the fun-filled 'Desi Boyz' and the action thriller 'Don 2'.  Don't miss it!,1,English
OIDA BEST PROPERTY ON SALEBuy ur DREAM HOME at Noida FNG Expressway Earth Town @ 17.45 lacs.BEST LOCATION at BEST PRICE. Send YES or CALL at 995898448,1,English
OGIX the Best builder in NOIDA launch 2/3/4 BHK *18 MONTH Possesn guaranted *100%green facing appartments *NXT 2 Xprsway $ Metro call@801000271,1,English
og on to www.MySmsIndia.com to send Unlimited Free SMS.Also offers bulk sms services to promote your business by sending sms from your company/brand name,1,English
Office space with Personal terrace @12 lac onwrds.. Regal emporia..The 1st mall of Noida Xtn. 12% Assured Return with Bank Guarantee. Sms IN to 54999,1,English
Office ke jhamelon se pareshan?Ab mobile par naukari dhoondo   Dial *234*993# aur Paaiye anginat job vacancies apne mobile par. For Jeevansaathi Dial *234*367#,1,English
Office & Showroom Interior  Modular Kitchen  Wooden Flooring  Window Blinds  Furniture Work Etc.For More Query Call Us Now: 9910022988 Or Email Us:- info@luxein.com,1,English
Offer: 5 Lac Bulk SMS 2.5 Paisa/SMS   10 Lac Bulk SMS 2 Paisa/SMS. Database FREE   Limited Offer   Visit Website & Register: www.nimbusitsolutions.com,1,English
Offer: 5 Lac Bulk SMS 2.5 Paisa/SMS   10 Lac Bulk SMS 2 Paisa/SMS. Database FREE   Web Design @ 3995 INR for 7 Pages. Visit : www.nimbusitsolutions.com,1,English
Offer only for 1st 51 customer Earn 50  000 in One Shot in Stock&commodity..FOR MORE DETAIL SMS ACCURATE TO 9243000111.,1,English
Who started the First Freedom Movement in India? 1) Subhash Chandra Bose 2) Mangal Pandey 3) Bhagat Singh ^1/ 2/ 3 All your replies to Blyk on Aircel are free.,1,English
Tallest Waterfall Can you guess the name of the tallest waterfall in India as well as Asia? 1) Pawa Waterfall 2) Jog Waterfall 3) Sultan Garh Waterfall ^1/ 2/ 3 Reply within 24 hrs to know the answer.,1,English
Offer on NatureFresh Oliante  olive oil frm Spain  b/w1-10April.Buy 500ml-Get Rs75 off+250ml Free.Buy1L-Get Rs 250 off.Rs 750 off on5L.T&C Apply.sms NFO to 56677,1,English
Offer Of the day only for you! Recharge with 999 for your Mblaze and get unlimited upload and download free for 30 days.T&C Apply,1,English
oday is your Due Date for your Tata Indicom Broadband bill for APR. Kindly pay 881.3 to avoid interruption in services.Please ignore if paid,1,English
JUSTDIAL is looking for  Business Associates  from Noida area. You can earn over Rs. 50000 pm. To know more call 22222222 or visit reseller.justdial.com,1,English
ocal SMS sirf 10paise/SMS mein! Recharge karein Rs34 se aur paayein 340 Local SMS. Validity - 30 din,1,English
ocal calls sabhi mobile par 60p/min poore 90 din ke liye kewal Rs57 ke Easy Recharge se. Apne Khaas Airtel offer ke liye dial karein 12131(muft),1,English
obile kharidne ya bechne ke liye dial karein *321*669# (toll-free) aur subscribe karein Mobile Bazaar kewal Rs10/10 Din mein,1,English
ob alerts pack! Ab payein manpasand Jobs alerts ke saath 10 din ke liye Career tips bhi sirf Rs10/10 din mein. Airtel mobile se dial karein *321*663# (muft),1,English
o to http://m.google.co.in?dc=gnt on your device's browse,1,English
o solve All your Credit Card&Loan Problems-IMMEDIATE RELIEF-FREE CONSULTING LEGAL HELP CENTRE-CALL-9591217593/741112356,1,English
Love Triangle Who would you like to see Bella end-up with in the  Twilight Saga ? 1) Edward Cullen 2) Jacob Black ^1/2 Reply within 24hrs to get a video clip.,1,English
Your number has won 700 000 in coca-cola 2011.To receive   your Award send your Name  Address and number to  Mr.Gordon on Email: cocacolaprize56@yahoo.com,1,English
Who is your favorite author? ^Your Favorite Author Reply within 24 hrs to help us get to know you better.,1,English
o solve all your credit card & loan problems immediate relief - FREE Consulting legal help center -9871968068/914148391,1,English
o Remember 45454545 (Hello 45) for any kind of product/service information for Delhi & NCR. Every 100th caller will be gifted Bentley tie,1,English
o Regular/Part- Time MBA/MS from Stratford University (USA) in India. Hurry!!! Last Date for Admission 23-Aug. For Details Contact MAII: 991059544,1,English
o More Hair Fall & Dandruff ! Get New Hair ! Buy Ayurvedic Nisargalaya Hair oil Rs999/-FREE HEAD MASSAGER!Guaranteed Result.No side Effects.Cal 931272233,1,English
O filter every Three month service karwaye aur paani se utpan bimari se bache for SERVICE / AMC ke liye Call karey- 931122024,1,English
JUSTDIAL is looking for Business Associates  from Bangalore area. You can earn over Rs. 50000 pm. To know more call 28888888 or visit reseller.justdial.com,1,English
o 1 chip level repair/training center for laptop & desktops with 15 years reliable service. Microworld computer lab ph:9945071823. www.microworldrepairs.co,1,English
nx4ur entry.U cud win a Suzuki GS150R bike hourly.Mega prize-1 Suzuki Hayabusa bike!V'l revert if u r shortlisted.Pls keep this cap/label4validation.T&Cs Appl,1,English
Blyk Facemash! One half of this facemash is Asin of the Ghajini fame. Who is the other one? 1) Freida Pinto 2) Genelia D'Souza 3) Anushka Sharma ^1/ 2/ 3 Reply within 24 hrs to get the buzz on her next release.,1,English
nvst Rs16lac in fuly furnshd office space&amp; Earn Rs16K P.M wid bank gaurantee.NoidaExt.Hurry booking open avail best location &amp; inaugural disc. Sms IFI S?5303,1,English
nterested to keep your Nokia secure from theft? You can with F-Secure Mobile Security. Download free trial: http://store.ovi.com/publisher/F-Secure/?cid=f,1,English
Who do you want to be like? Your role model: 1) Sports Person 2) Actor 3) Politician ^ 1/ 2/ 3 Send the name of your role model if the above does not apply,1,English
nstall German Based SVS POWER SAVER & save upto 50% electric bill(100% result) Govt. Apprvd.+3months Money Back)free fitting. Only Rs-1250. Call-9717954806,1,English
NSE Buy JIKINDS(511618) at 16.60 sl 15 target 25 & 29 BUY IN BUNCH COMPANY TAKE OVER NEW 5 finance company buy and Make SURE Profit.www.focusinvestment.i,1,English
NR Switch N Radio are looking for fresh engg grads in EC and EE. 8 weeks Training in GSM and CDMA. Registration and Test on 11 Apr For Details Call 0969021234,1,English
Now you can transfer your account balance to your dear one when in need just dial *122*166# starting Rs5 to Rs100 in a day.T&Capply.Hurry,1,English
Now with Hungama Pack RC 6 enjoy STD @40p/min and Local calls @60p/min with 15 days validity !,1,English
Now watch live coverage of the ICC CRICKET WORLD CUP 2011 from ESPN STAR Sports on WWW.ESPNSTAR.COM/CWCLIVE Coverage starts from 2 pm 19th February,1,English
Now u can enjoy Love tips  picture messages  Ringtones  Shivratri special  Jokes  Horoscope  Cricket  News  Suvichar  Shayari aur bahut kuchh Dial *56300# free.,1,English
Blooper or Brilliant? Socks with Sandals - A fashion blunder? ^ Yes / No Reply within 24hrs to know some tricks to avoid fashion faux pas.,1,English
Now SMS at affordable rate! Get 10 Local/National SMS per day (valid till midnight) at a charge of Re1/day for 30 days. To subscribe   dial *777*1# (toll free).,1,English
Now Send Messages on DND Number Tension Free. Services at very attractive prices. For Booking Contact @ 09350073232,1,English
Now Rchg 40pack available for Pay Per Call & Pay per secnd customers.Get 200 Local R-R min free on E-Rech of Rs40. Validity 30 dys.Reliance,1,English
White   coffee   Khakhi   Red   Aqua in Crocband + Much awaited New DESIGNS Just Arrived @The Arcade   Kazi road   gangtok,1,English
NOW PROMOTE YOUR BRAND BY SENDING SMS BY YOUR OWN BRAND NAME. MOST GENUINE DELIVERY   DASHING RATES   24X7 CUSTOMER SUPPORT. VISIT WWW.ALLCOM.CO.IN.,1,English
Now Order & Pay for Dominos Pizza using Mobile App. Goto www.ngpay.com/dominoswap to download app. & Get 25% Off   Min bill Rs.300.Coupon:AL25A.Vld:30Apr.T&C,1,English
Now manage stress easily at work and home! For simple ways to de-stress   SMS STR to 54444 (toll-free).,1,English
Now know the Creepy & Shocking Secrets of ur Friends & make ur friends astonished by their own top secrets!!SMS TOP <ur frnd name> to 57777 at 3MT eg TOP AMIT,1,English
Now it is time to give yourself or the women in your life the gift of Good Health. Manipal Hospitals offers Well Women screening package. Pl call 9741080000,1,English
Now Idea customers can recharge even while roaming in Punjab. So when you run out of balance while roaming just visit any idea retail counter & recharge,1,English
Jobless! If you loose your job suddenly  what would you do? 1) Beg 2) Borrow 3) Steal ^1/2/3 Reply Within 24 hrs to know what  Jerry  &  Nick  did when they lost their job.,1,English
Now Get*SAUNA SLIM BELT(Rs650)&VIBRATION+SAUNA BELT(Rs999)NCR(Rs50 Extra)LoseFAT(5 inch)+FreeSLIM.TEA PH:9311304872/9268250573,1,English
Now Get*SAUNA SLIM BELT(Rs650)&*VIBRATION+SAUNA BELT(Rs999)NCR(Rs50 Extra)*Reduce FAT(5 inch)+Free SLIM.TEA PH:9311304872/9268250573,1,English
Now Get*SAUNA SLIM BELT(Rs650)&*VIBRATION+SAUNA BELT(Rs999)NCR(Rs50 Extra)*Reduce FAT(5 inch)+Free SLIM.TEA PH:7827450410/9268250573,1,English
Which book of Chetan Bhagat's did you like best? 1) Five Point Someone 2) 2 States 3) The 3 Mistakes Of My Life 4) One Night @ The Call Center ^1/ 2/ 3/ 4,1,English
Now Get*SAUNA SLIM BELT(Rs650) &*VIBRATION+SAUNA BELT(Rs999)*NCR(Rs50 Extra)*Lose FAT(5 inch)+FreeSLIM.TEA *Ph:9311304872/9268250573,1,English
Now get(2x1)*VIBRATIION BELT(Rs999)&SAUNA SLIM BELT(Rs650)*NCR(Rs50 Extra)ReduceFAT(8 inch)+FreeYOKO Call:9717268132/9311304872,1,English
Now get SMS2.0 and send 2 FREE COLOUR SMS to ur friends everyday. Also get FREE FIFA  Jokes  Movies content.Click on http://125.21.241.77/d to get SMS2.0 for free.,1,English
Now get Savings + Wealth Creation + Guaranteed Returns with no risk of Market fluctuations. All in one Wealth Plan. sms PD to 56070 to know more.,1,English
Now get Savings + Wealth Creation + Guaranteed Returns with no risk of Market fluctuations. All in one Wealth Plan. SMS PD to 56070 to know more.,1,English
Federer Wins! How many times has Roger Federer won the ATP Tour Finals? 1) 4 2) 5 3) 6 4) I'm not interested in Tennis ^1/ 2/ 3/ 4 Reply within 24 hrs to get a video FREE from Blyk on Aircel.,1,English
Now get Savings + Wealth Creation + Guaranteed Returns with no risk of Market fluctuations.  All in one Wealth Plan. sms PD to 56070 to know more,1,English
Now get Rs.1000 OFF on safe treatment of Hairfall   Skin diseases   poor immunity   allergies. Call Dr.Batras at 18002096767 to book your appointment.Ltd Offer,1,English
Now GET RID OFF-Cockroach-Termite-Bedbug-Rats-Any Pest4Best DEALS inPestControlServices/Chemical/Herbal/OdorlessDIAL-N-ASK011-62222222,1,English
Now GET RID OFF -Cockroach -Termite -Bedbug -Rats -Any Pest 4Best DEALS in PestControlServices/ Chemical/Herbal/Odorless DIAL-N-ASK 011-62222222,1,English
Now GET RID OF -Cockroach -Termite -Bedbug -Rats -Any Pest 4Best DEALS in PestControlServices/ Chemical/Herbal/Odorless DIAL-N-ASK 080-62222222,1,English
Where to celebrate 31st night? Call ZatSe  Aap Ki Information helpline at 011-68006800 for details about parties in your area.,1,English
Now GET RID OF -Cockroach -Termite -Bedbug -Rats -Any Pest 4Best DEALS in PestControlServices/ Chemical/Herbal/Odorless DIAL-N-ASK 011-62222222,1,English
Now get instant Rs 17 STD Talktime on recharge for Rs 14 STD Pack with 1days validity! Talk more Pay less on RC14. For other offers Dial 12131,1,English
NOW GET FULL TALKTIME ! Recharge Rs55 and get full talktime of Rs55 with 10 Days Validity. Hurry Recharge Now and stay connected with Aircel.,1,English
Now Get Flat 20% off on Akkriti Mens Kurta -Pyjama Set. Truly a must have for every wardrobe- one does not know when the occasion arises. TC,1,English
Long-Distance Love? Is long distance affecting your relationship? ^Yes/No All your replies to Blyk on Aircel are free.,1,English
Eco-Friendly Would you like to save the environment? ^Yes / No Reply within 24hrs to know how to buy wooden products  which do not affect the forest.,1,English
Now do not miss your favorite Tv serials  watch Sony  Zoom and lot More live only on your Aircel Popkorn. Click:,1,English
NOW Displaying the NEW Summer Collection at JOHN PLAYERS Dwarka Sec-5 (near HDFC Bank),1,English
Now consecutive 18 circuits left in Bhoruka Alum (506027) till Rs. 30  Buy strongly  visit bse web for bonus details  valuation stays at Rs. 30  Buy in bulk,1,English
Now Book Round Trip Air Tickets at www.EaseMytrip.in and Save Upto Rs.3000/-  Click on LCC RoundTrip Fares on Search Box For Best Price www.EaseMyTrip.in,1,English
Now Book 4 Star Hotel Kohinoor Continental-Near Mumbai Int. Airport On Mobile http://m.hotelkohinoorcontinental.com    Give Us Your Feedback,1,English
Now attain spiritual enlightenment through the revelations of the sacred word of Allah. Get Koran verses everday thru FREE sms. Sms JOIN KORAN to 09219592195,1,English
When you're thirsty  what do you reach out for? 1) A cold drink 2) Tetra-packed Juice 3) A glass of water 4) Fresh juice ^1 2/ 3/ 4 All replies are FREE!,1,English
now APPEALs winter SALE is upto 60%off on most of the garments only few days left. for MORE OFFERS visit at Shipra  Dlf  Rajouri  His-appeal&UTURN.,1,English
Now a Saving plan that gives you Guaranteed Returns irrespective of market fluctuations. SMS PD to 56070 to know more.,1,English
NOW 50% off on AllReadymade Suits  open all 7 days  All STORES BOMBAY SELECTIONS,1,English
Lady Don 2 Who is Shahrukh Khan s female gangster companion in Don 2? 1) Lara Dutta 2) Deepika Padukone 3) Kareena Kapoor ^1/2/3 Reply within 24hrs to get a song clip.,1,English
Now   Write Loooooong 140 character messages @ WAY2SMS.COM. Express more...Visit WAY2SMS.COM Now. - Enjoy SMSing WAY2SMS TEAM,1,English
Now   Write Loooooong 140 character messages @ WAY2SMS.COM. Express more...Visit WAY2SMS.COM Now.-Enjoy SMSingWAY2SMS TEAM,1,English
Nova Medical Centers Sadashivanagar launches WellWomen package Rs.2100 now at Rs.799 on Occasion of Womens Day Consult our gynaecologist 9986228724 9902340957,1,English
Nova Medical Centers  conducts a shoulder Pain clinic on Mar 5th.Consult our renowned shoulder specialists Dr.Mahesh Reddy & Dr.Jatty Call-9686578312 9980295914,1,English
Not satisfied with ur existing bulk sms provider. Buy SMS service as low as 2 paisa/sms from SMSC visit www.SmscGateway.in - Resellers Invited.,1,English
NON-STOP INTERNET. Enjoy UNLIMITED BROWSING with Pocket Internet. Dial *234*98# OR visit your retailer & recharge PI98 to enjoy unlimited High Speed Internet.,1,English
WHATS YOUR NUMBER contest is bck  Now Get15Grams SiverCoin on 1case & Get Silver+Titan WristWatch on 2Cases  Also U hv chance 2 win GOLD COIN - via WAY2SMS.COM,1,English
NON-STOP INTERNET. Enjoy UNLIMITED BROWSING with Pocket Internet. Dial *234*2900# OR visit your retailer & recharge PI29 to enjoy unlimited High Speed Internet.,1,English
NON-STOP INTERNET and DOWNLOADING with Pocket Internet. Dial *234*98# and get Games at a special price of Rs.3 everyday. Click and play: http://goo.gl/iRrIJ,1,English
NON-STOP INTERNET and DOWNLOADING with Pocket Internet. Dial *234*2900# and get Games at a special price of Rs.3 everyday. Click and play: http://goo.gl/iRrIJ,1,English
Bond Girl? Which Indian actress you would like to see as Bond Girl? 1) Bipasha 2) Kareena 3) Katrina ^1/ 2/ 3 Reply within 24 hrs to know who's the next Bond Girl.,1,English
WHATS YOUR NUMBER CONTEST  Get15 Grams SilverCoin on 1case & Get15 Grams Silver + Titan WristWatch on 2cases subject to min prem.of 10K.....-160by2.com {Catch the legendry detective SHERLOCK HOLMES in an all new avatar. In cinemas 8 Jan'10},1,English
Nokia E7 - the ultimate business smartphone. View & edit office documents   sync to work emails and do lots more with Ovi apps. http://ct.nokia.com/?587335969,1,English
Nokia E7 - the ultimate business smartphone. View & edit office documents   sync to work emails and do lots more with Ovi apps. http://ct.nokia.com/?543705272,1,English
NOKIA E5 ya Rs15000 tak CASH ho sakta hai aapka 1 sahi jawaab deker Q)Supreme Court kaha hai ? A)Delhi B)Hisar Reply A or B to 57272 Rs2/sms,1,English
NOIDA Hottest Property On Express Way * Today Homes Ridge Residency at Sec 135 with2 3 4 BHK available in 2370p/sq. fts *For Query call@9250230534,1,English
Noida Expressway option to book 2/3/4 BHK Flats at Logix Blossom Greens Sec-143   Possession 18Mnts   BSP @ 2700/- Psqft   Estate Promoters 9911655750 9911571106,1,English
Noida Commercial Wave Sec-18  Silver @ 11500/- PSF  Gold @ 12500/- PSF   Logix Sec-124 @ 8200/- PSF For Best Deal Call 9711131802 /3,1,English
NOIDA BEST PROPERTY ON SALE  Buy ur DREAM HOME at Noida Ext Earth Town  2 BHK @ 17.45 lacs onwards.BEST LOCATION at BEST PRICE  Send YES or CALL at 9899315927,1,English
No worries. Get TRAIN details like latest PNR status  Arrival/Departure timings   Train Time Table   Fare & Seat availability by SMS. Type RAIL and SMS it to 139,1,English
No network   switched off ya low batt! Call miss ho gayi   koi baat nahin! Ab Rs.15/mth mein chinta door. SMS MCA R to 58999 aur pao har missed call ke SMS alert!,1,English
Wild Ride India s first dirt bike makes its debut in 2012 Auto Expo! What s it called? 1) KTM Duke 125 2) KTM Duke 200 ^1/2 All your replies to Blyk on Aircel are free.,1,English
No more fear of market fluctuations. Secure your gains by investing in ICICI Pru life policy to get guaranteed returns on maturity and tax benefit. For m,1,English
What were you in your past life? find out your inside past. SMS Past to 55352. ex: SMS as Past 15/08/1975 to 55352. Rs.3/SMS,1,English
No holidays! No Sundays! Now Send and Receive money instantly  anytime from your mobile. Contact your bank to know more or visit www.npci.org.in/aboutIMPS.aspx,1,English
NO EMI TILL POSSESSION. Today group on Noida Exprsway offer once upon life time offer 2BR-930sft-Rs15  046pm Sample appt ready 5min from Amity 9999975317,1,English
nlimited SMS! Recharge karein Rs98 se aur payein Unlimited Local aur National SMS (upto 700 SMS/Day) poore 30 din ke liye,1,English
nlimited SMS! Recharge karein Rs88 se aur payein Unlimited Local aur National SMS (upto 700 SMS/Day) poore 30 din ke liye,1,English
NLIMITED INTERNET WIMAX BROADBAND CONNECTION NOW AVAILABLE IN YOUR AREA.NO SD/INSTALLATION CHARGES.NO DIGGING/LANDLINE BILLS. T&C APPLY CALL/SMS Mb:9343133078,1,English
nlimited Internet surfing/downloading(upto 2GB ) for 30 days! Just recharge your Airtel mobile with Rs98 to avail the benefit. Charges post free usage-30p/50K,1,English
nlimited internet surfing (200 MB tak) poore 3 din ke liye sirf Rs18 mein! Dial karein *567*13# ya Rs18 se recharge karein. Free usage ke baad charge 30p/50KB,1,English
nlimited internet surfing (200 MB tak poore 3 din ke liye sirf Rs18 mein. Dial karein *567*13# ya Rs18 se recharge karein. Free usage ke baad charge 30p/50KB,1,English
Soup Recipes Warm up your winters with one of these nutritious soups! Choose to get the recipe: 1) Onion Potato Soup 2) Hot and Sour Soup 3) Hot Cheese Soup ^1/ 2/ 3 Reply within 24 hrs to get step by step instructions.,1,English
nlimited internet surf karein (200 MB tak) poore 3 din ke liye sirf Rs18 mein! Dial karein *567# ya Rs18 se recharge karein. Free usage ke baad charge 30p/50K,1,English
nlimited dream jobs only for you matching ur needs & salary interests only on JobsOnPhone.Dial 566942 right now to subscribe for only Rs30/month.Call ?Rs 3/mi,1,English
What were you in your past life? Do you belive in past life ?   find out your inside past. SMS Past <date of birth> to 55352. ex: SMS as Past 15/08/1975 to 55352. Rs.3/SMS,1,English
njoy weekend with Domino's!Get Garlic Bread+Dip FREE on a minimum bill of Rs.350.Now order online at www.dominos.co.in/orderonline. Cpn:NET09.Vld:25july.T&,1,English
njoy Unlimited Trading for Rs. 699 p.m(T & C apply). SMS 'JTN to 56767' for details please visit: www.justtrade.i,1,English
njoy unlimited internet surfing at night (upto 2GB) and 100MB download from 8am-11.55pm for 30 days. Recharge with just Rs95! Charges post free usage 30p/50K,1,English
njoy Outgoing facility while roaming internationally on your Airtel prepaid! For country & tariff details send INTROAM to 170 (free),1,English
njoy life to the maximum with ShivalikGold Capsules for Men made as per ancient healing secrets once restricted to Kings www.shivalikherbals.com M: 950128618,1,English
njoy internet on MTNL 3G connection with speed upto 3.6 MBPS @1Paisa/10kb or less. Call 1503 for details,1,English
njoy Happy Family Holidays with Club Mahindra! Sign up&amp; Get FREE 32 inch Panasonic LCD TV + 7 days internatnl holiday. Cal 9717902621 or sms HOLIDAY to 5454,1,English
Coffee Myth Coffee drinkers are more prone to heart diseases. 1) True 2) False ^1/2 Reply within 24hrs to know a few facts about coffee.,1,English
njoy Happy Family Holidays with Club Mahindra! Sign up & Get FREE 32 inch Panasonic LCD TV + 7 days internatnl holiday. Call 9958141043 / sms HOLIDAY to 5454,1,English
njoy great offers on McDonalds Home Delivery with McSmiley booklet. Just call 66000666 now and get your own booklet with every order of above Rs 250/-.T&C Ap,1,English
njoy 7N/8D stay in Premium Resorts Anywhere in the World at a 70% Discounted Rate of Rs 7000. For Details SMS GOODLIFE to 58888 TnC appl,1,English
Your Number has won 365 000 pounds and two mobile phones in the ongoing COCACOLA/UK PROMO. Contact MR. Billy: cocacolaclaimsoffice@yahoo.com +447014233755,1,English
What were you in your past life? Do you belive in past life ?   find out your inside past. SMS Past to 55352. ex: SMS as Past 15/08/1975 to 55352. Rs.3/SMS,1,English
NITECH launching NEW Residential Project-Sector 69-Gurgaon.2 and 3 BR Aptts.Budget 45 to 65 Lacs.3 yrs Possession.4 Details Pl SMS your email Id on 880041889,1,English
